,sentiment_label,text
305,1,super buy face recognition slow otherwise  super awesome 4 month old iphone se 2020 ran hardware issue due pandemic couldnt service brought m12  budget obvious reason  9999 expecting performance similar 40k review need think  exactly priced low budget want limitation go
306,0,average average camera  mark 48 mpbattery gooddisplay  like local charger phoneno back cover phoneno ear  phonemany problem  say poor quality  r average mon youtube others making foolish  review
307,0,video system working video sent whats app even 56 minute video one still photo obly 10 minute video gallary showing storage full also system supporting shoot video take photo sine day activated  15th dec airtel sim rarely using  video system working per requirments plz suggest best solution problem purchased  video uploading purpose
308,0,doesnt recognize 5g bandwidth wifi modern  doesnt recognize 5g bandwidth wifi fingerprint reader lock button wrongfully place  lock unlocks register different finger unlocking use different finger locking
309,1,super one looking  rate best choice m12really loved featuresprons1battery life 6000mah would come 1 12 day average use2display really amazing really loved huge displaycoloursound simple good3camera nice took  shot them4it come nice o operator andriod 110 v  it5soft touch fringer print face detection sensor also work wellcons1the processor betterthis processor  average usage average graphic games2the weight morefinally   cost compared  range
310,1,disappointed speaker volume read review battery life camera went   aspect except speaker volume even call ringtone low volume work noisy environment  wont suit even listening song speaker low volume compromise make
311,1,great user experience using  smartphone many year admit  smartphones improved lot compared touchwiz day performance camera  device battery life excellent feature function intended bug software user experience really great delighted purchase
312,1,avrage mid range  would say seller need work packaging  delivered  condition goodabout  mid range  avrage  user  choice 1camera ok 2phone performance ok according price 3build quality ok fully plastic material 4about display expact supper hd display ok  badmy opinion buying kid mom dad go
313,1,great battery backup first like1 great battery backup charge  morning need realx go whole day without need recharge2  camera  price range fair3  game play yes best gaming experiencewhat didnt like1 hang sometimes
314,0,defective   selling dont buy defective   sellingcopy   giving please dont buyi bought 2  offer price  worst copyafter complaint response fromamazon bad bad experience bad bad bad  goodcopy  sending money waste 2  bought  battery charging problem 4 hour taking chargeeven speaker problem hearing problem call volume ring slowphone  please dont buy
315,0,3rd class  device hang lot even 6 gb ram imp thing u give service take money nothing fed   liability camera quality  close range ok distance 3rd classi suggest u guy never buy
316,0,disappointed m12 overall performance 20 day since im using  m12 many difficulty im facing since honestly  experience far 2nd slot sim doesnt work time cant make requent outgoing call every ive turn sim2 slot work fine also camera quality pathetic one major problem fingerprint sensor 1st 10 day working superb fingerprint sensor mostly fails recognising opening  also sometime  lag working multiple apps overall im disappointedonly 2 pro  low budget superb battery backup
